query_id	ncppb_number	query_track	query_tier	searched_identifier	reported_count	retrieved_uid_count	truncated	quoted_phrase_not_found_count	status	error
3f95920c601ef33a8318	NCPPB 3003	ncppb_number	exact_full_identifier	NCPPB 3003	0	0	no	3	ok	
3faa57df3b1c49487d83	NCPPB 2978	ncppb_number	exact_full_identifier	NCPPB 2978	0	0	no	3	ok	
400f232619a262ca344a	NCPPB 2011	ncppb_number	exact_full_identifier	NCPPB 2011	0	0	no	3	ok	
401c78161646b3e3ffbb	NCPPB 638	ncppb_number	exact_full_identifier	NCPPB 638	0	0	no	3	ok	
402c2276349775ad9190	NCPPB 1755	ncppb_number	exact_full_identifier	NCPPB 1755	0	0	no	3	ok	
404f8e64417e2b33c2cc	NCPPB 3647	ncppb_number	exact_full_identifier	NCPPB 3647	0	0	no	3	ok	
4070a99d359c2e4f4451	NCPPB 1058	other_references	expected_genus	B659	0	0	no	0	ok	
407ab6f59b028beb0cc5	NCPPB 2838	other_references	expected_genus	UKP 765	0	0	no	0	ok	
408841cd67f9c2fab1d8	NCPPB 4435	other_references	expected_genus	20722939	0	0	no	0	ok	
4089d53854013cb3753b	NCPPB 305	ncppb_number	exact_full_identifier	NCPPB 305	0	0	no	3	ok	
40dcd9c3b9ea33391269	NCPPB 2987	ncppb_number	exact_full_identifier	NCPPB 2987	0	0	no	3	ok	
40f8e9a92ef561a5a13d	NCPPB 4415	other_references	expected_genus	Protect 766	0	0	no	0	ok	
41750f99d7856dfc9a99	NCPPB 4321	other_references	expected_genus	XV938	0	0	no	0	ok	
41c4b80417dc11f53a1f	NCPPB 1683	ncppb_number	exact_full_identifier	NCPPB 1683	0	0	no	3	ok	
41c752a2dc0888501c39	NCPPB 4380	ncppb_number	exact_full_identifier	NCPPB 4380	0	0	no	3	ok	
41d8e21e8f4fca978750	NCPPB 3608	other_references	expected_genus	IIHXCC2	0	0	no	0	ok	
41ddaf502f7b3d40c230	NCPPB 4386	ncppb_number	exact_full_identifier	NCPPB 4386	0	0	no	3	ok	
42160c2d6455ab39fc2c	NCPPB 2977	ncppb_number	exact_full_identifier	NCPPB 2977	0	0	no	3	ok	
426ce0dbabdffe93ec22	ALL_OTHER_PREFIX:NCTC	other_references	expected_genus:Stenotrophomonas	NCTC	7	7	no	0	ok	
427e1a54c572f6cd0068	NCPPB 3082	ncppb_number	exact_full_identifier	NCPPB 3082	0	0	no	3	ok	
4284286709bfb0162cb5	NCPPB 3233	other_references	expected_genus	IBSF 512	0	0	no	0	ok	
42a70bda1f53e9b68e39	NCPPB 4733	ncppb_number	exact_full_identifier	NCPPB 4733	0	0	no	3	ok	
42e46dffadcbf6f0012c	NCPPB 938	ncppb_number	exact_full_identifier	NCPPB 938	0	0	no	3	ok	
430fbc19c290183f472f	NCPPB 4405	ncppb_number	exact_full_identifier	NCPPB 4405	0	0	no	3	ok	
43a822024da2c3233a79	NCPPB 3234	ncppb_number	exact_full_identifier	NCPPB 3234	0	0	no	3	ok	
43b4ee8ff1d03a32f218	NCPPB 2969	ncppb_number	exact_full_identifier	NCPPB 2969	0	0	no	3	ok	
43d416ffe18887852e7b	NCPPB 1757	other_references	expected_genus	HACC-182	0	0	no	0	ok	
43f1ea5ed6e0d79c5373	NCPPB 2496	ncppb_number	exact_full_identifier	NCPPB 2496	0	0	no	3	ok	
4435978c8cd5b96061d3	NCPPB 528	ncppb_number	exact_full_identifier	NCPPB 528	2	2	no	0	ok	
4438fc50afc72c118de7	NCPPB 2490	ncppb_number	exact_full_identifier	NCPPB 2490	0	0	no	3	ok	
44403a56bd401dbdba40	NCPPB 923	ncppb_number	exact_full_identifier	NCPPB 923	0	0	no	3	ok	
4479b98cf226c36dc84c	NCPPB 3639	ncppb_number	exact_full_identifier	NCPPB 3639	0	0	no	3	ok	
44829d471eeb2bf5665f	NCPPB 3304	ncppb_number	exact_full_identifier	NCPPB 3304	0	0	no	3	ok	
44ce0ddba91c4b52f5d6	NCPPB 902	other_references	expected_genus	B454	0	0	no	0	ok	
44e53eb8ee18fe10a157	NCPPB 985	ncppb_number	exact_full_identifier	NCPPB 985	0	0	no	3	ok	
45247a0897bb37fc4d49	NCPPB 578	ncppb_number	exact_full_identifier	NCPPB 578	0	0	no	3	ok	
4530921b56566c35ac8e	NCPPB 4703	ncppb_number	exact_full_identifier	NCPPB 4703	0	0	no	3	ok	
455eb82539e4d49d3548	NCPPB 1050	other_references	expected_genus	B672	0	0	no	0	ok	
459399dea053285e436c	ALL_OTHER_PREFIX:DSMZ	other_references	expected_genus:Xanthomonas	DSMZ	0	0	no	0	ok	
45b76b81369694982cb2	NCPPB 4323	other_references	expected_genus	XV444	0	0	no	0	ok	
45d51b2b535d8e98be69	NCPPB 4411	ncppb_number	exact_full_identifier	NCPPB 4411	0	0	no	3	ok	
45fad7dced231633c3c9	NCPPB 3172	other_references	expected_genus	B7299	0	0	no	0	ok	
46153ad2473f1e0d4e68	NCPPB 4392	other_references	expected_genus	394051	0	0	no	0	ok	
461f242111dad1a03c96	NCPPB 3657	ncppb_number	exact_full_identifier	NCPPB 3657	0	0	no	3	ok	
46774023d85d624a9416	NCPPB 2248	other_references	expected_genus	MR20213	0	0	no	0	ok	
468e03e6ec1e9de90c43	NCPPB 888	other_references	expected_genus	B325	0	0	no	0	ok	
469b0d043bd774b474cc	NCPPB 3705	ncppb_number	exact_full_identifier	NCPPB 3705	0	0	no	3	ok	
46ebd939ccd2a6592658	NCPPB 573	ncppb_number	exact_full_identifier	NCPPB 573	1	1	no	1	ok	
47632258a123fcecd01c	NCPPB 3887	other_references	expected_genus	RC2B	0	0	no	0	ok	
4772118ea4ed967d67ac	NCPPB 1787	ncppb_number	exact_full_identifier	NCPPB 1787	1	1	no	0	ok	
479602b70e3e3e21bbd2	NCPPB 3640	ncppb_number	exact_full_identifier	NCPPB 3640	0	0	no	3	ok	
47c6dfe9c9a5404d9372	NCPPB 422	ncppb_number	exact_full_identifier	NCPPB 422	0	0	no	3	ok	
47f404d74fab4ca80a9e	NCPPB 670	ncppb_number	exact_full_identifier	NCPPB 670	1	1	no	0	ok	
480b567f27e7faa1d978	NCPPB 4721	ncppb_number	exact_full_identifier	NCPPB 4721	0	0	no	3	ok	
4815a914521216f95e02	NCPPB 4618	ncppb_number	exact_full_identifier	NCPPB 4618	0	0	no	3	ok	
484c6617fbb013ec1f57	NCPPB 4388	ncppb_number	exact_full_identifier	NCPPB 4388	0	0	no	3	ok	
4909a0bd0623b8b29992	NCPPB 2248	ncppb_number	exact_full_identifier	NCPPB 2248	0	0	no	3	ok	
4934e51cc1847feab7d4	NCPPB 2828	ncppb_number	exact_full_identifier	NCPPB 2828	0	0	no	3	ok	
4935f5ca185c3840b8fd	NCPPB 4434	other_references	expected_genus	20702295	0	0	no	0	ok	
4937630981d3822805f4	NCPPB 1786	ncppb_number	exact_full_identifier	NCPPB 1786	0	0	no	3	ok	
49808b3d6d0cb3f68cc3	NCPPB 648	ncppb_number	exact_full_identifier	NCPPB 648	0	0	no	3	ok	
49917d7775cf3a39a3c0	NCPPB 3641	ncppb_number	exact_full_identifier	NCPPB 3641	0	0	no	3	ok	
49b990f3f880e98652ac	NCPPB 1152	ncppb_number	exact_full_identifier	NCPPB 1152	0	0	no	3	ok	
49bbb66006d915304731	NCPPB 4722	ncppb_number	exact_full_identifier	NCPPB 4722	0	0	no	3	ok	
49e6fc15c1b0ba65ac3b	NCPPB 478	ncppb_number	exact_full_identifier	NCPPB 478	1	1	no	1	ok	
4a180f14823a44fecffd	NCPPB 2031	ncppb_number	exact_full_identifier	NCPPB 2031	0	0	no	3	ok	
4a19d023d3da1d09df87	NCPPB 3161	other_references	expected_genus	B6812	0	0	no	0	ok	
4a369d47a1003104d641	NCPPB 2700	ncppb_number	exact_full_identifier	NCPPB 2700	0	0	no	3	ok	
4a48cd09da99c23a2abb	NCPPB 4385	other_references	expected_genus	031/KIB/05	0	0	no	0	ok	
4a51f2f4599bdf83a6d1	NCPPB 174	ncppb_number	exact_full_identifier	NCPPB 174	0	0	no	3	ok	
4a930c02b0ecac0ede79	NCPPB 4386	other_references	expected_genus	005/WKS/05	0	0	no	0	ok	
4aba4506f28fbd9d59ec	NCPPB 642	ncppb_number	exact_full_identifier	NCPPB 642	0	0	no	3	ok	
4adfc84f1efdcd6a8f4d	NCPPB 1433	other_references	expected_genus	E1309	0	0	no	0	ok	
4aea593a653c91308ec9	NCPPB 1061	ncppb_number	exact_full_identifier	NCPPB 1061	2	2	no	0	ok	
4b135244b140e5cf4240	NCPPB 3174	other_references	expected_genus	B7344b	0	0	no	0	ok	
4b1f54cee2fb9fbf945b	NCPPB 2839	ncppb_number	exact_full_identifier	NCPPB 2839	0	0	no	3	ok	
4b46fbf21e32013cc52c	NCPPB 1680	ncppb_number	exact_full_identifier	NCPPB 1680	1	1	no	1	ok	
4b7a5036008a29feb1ee	NCPPB 1014	ncppb_number	exact_full_identifier	NCPPB 1014	0	0	no	3	ok	
4b94fdd44dba838b8219	NCPPB 4713	ncppb_number	exact_full_identifier	NCPPB 4713	0	0	no	3	ok	
4b9fd6777d9c431536da	NCPPB 3168	other_references	expected_genus	B7147	0	0	no	0	ok	
4baa15ee115db917a209	NCPPB 210	ncppb_number	exact_full_identifier	NCPPB 210	0	0	no	3	ok	
4bc203b70d832cdde879	NCPPB 1067	other_references	expected_genus	B707A	0	0	no	0	ok	
4c2a479ad2af2b716448	NCPPB 3799	other_references	expected_genus	A5128/1	0	0	no	0	ok	
4c65aac1a8c886f1f7aa	NCPPB 1821	ncppb_number	exact_full_identifier	NCPPB 1821	0	0	no	3	ok	
4cac5d23c365bbe57463	NCPPB 3659	ncppb_number	exact_full_identifier	NCPPB 3659	0	0	no	3	ok	
4cd614523c1ead49d2c8	NCPPB 1594	ncppb_number	exact_full_identifier	NCPPB 1594	1	1	no	1	ok	
4cea27c3e7297548dad9	NCPPB 633	other_references	expected_genus	M2519	0	0	no	0	ok	
4cfb0a4417ba38715771	NCPPB 226	ncppb_number	exact_full_identifier	NCPPB 226	1	1	no	1	ok	
4d40b20bc3ce72107bde	NCPPB 1043	other_references	expected_genus	B621	0	0	no	0	ok	
4d4955c274f3690c8427	NCPPB 1146	ncppb_number	exact_full_identifier	NCPPB 1146	0	0	no	3	ok	
4d792925580bce4d422a	NCPPB 211	ncppb_number	exact_full_identifier	NCPPB 211	1	1	no	1	ok	
4d79b709a4e094fecf4c	NCPPB 1063	other_references	expected_genus	B651	0	0	no	0	ok	
4d7b5f2ba04ca6207e3f	ALL_OTHER_PREFIX:GBBC	other_references	expected_genus:Xanthomonas	GBBC	29	29	no	0	ok	
4d8d9ae3878d5c61ccd6	NCPPB 2446	other_references	expected_genus	H5809	0	0	no	0	ok	
4d981935d51634e873ea	NCPPB 3948	ncppb_number	exact_full_identifier	NCPPB 3948	1	1	no	1	ok	
4d9dabb3a1a8a0b1f912	NCPPB 3059	other_references	expected_genus	Z291	0	0	no	0	ok	
4db8820c4474563cbb97	NCPPB 3931	ncppb_number	exact_full_identifier	NCPPB 3931	0	0	no	3	ok	
4ddbaa9244eff1f7cf69	NCPPB 3744	ncppb_number	exact_full_identifier	NCPPB 3744	0	0	no	3	ok	
4de0b92b205571afd647	NCPPB 3438	ncppb_number	exact_full_identifier	NCPPB 3438	0	0	no	3	ok	
4df90705532931103d54	NCPPB 45	ncppb_number	exact_full_identifier	NCPPB 45	0	0	no	3	ok	
4e0bdedf454a43f8f9db	NCPPB 885	other_references	expected_genus	B401	0	0	no	0	ok	
4ebe4b4f1c85bdc12c46	NCPPB 3960	ncppb_number	exact_full_identifier	NCPPB 3960	0	0	no	3	ok	
4ee9b84ba5b8b83a660c	NCPPB 348	ncppb_number	exact_full_identifier	NCPPB 348	0	0	no	3	ok	
4f3e10cd67b447479921	NCPPB 3022	ncppb_number	exact_full_identifier	NCPPB 3022	0	0	no	3	ok	
4f4f5e23afa612e6ef46	NCPPB 3942	ncppb_number	exact_full_identifier	NCPPB 3942	0	0	no	3	ok	
4f5b497e71da98ff83e9	NCPPB 3234	other_references	expected_genus	6501S	0	0	no	0	ok	
4f69f2b5685c7f9b4264	NCPPB 1645	other_references	expected_genus	SAL/163/B	0	0	no	0	ok	
4f6a49760b4dbbd7c950	NCPPB 3653	other_references	expected_genus	ISBF 353	0	0	no	0	ok	
4fcec6a7982f4ea986b7	NCPPB 2345	ncppb_number	exact_full_identifier	NCPPB 2345	1	1	no	2	ok	
4fdba8de4d05aad8fbe1	NCPPB 4384	other_references	expected_genus	041/NSG/05	0	0	no	0	ok	
4feea3dc53f04d5681d2	NCPPB 1472	ncppb_number	exact_full_identifier	NCPPB 1472	0	0	no	3	ok	
4ff5ea8871bf6bf816b5	NCPPB 4771	other_references	expected_genus	2023027163	1	1	no	0	ok	
501db1ac9163c05e4edb	NCPPB 3079	ncppb_number	exact_full_identifier	NCPPB 3079	1	1	no	0	ok	
50289259c1a941a9dda9	NCPPB 4034	ncppb_number	exact_full_identifier	NCPPB 4034	0	0	no	3	ok	
5048412850f717a6b23e	NCPPB 3024	other_references	expected_genus	NC334	0	0	no	0	ok	
5082ced2d2d64111b074	NCPPB 4341	ncppb_number	exact_full_identifier	NCPPB 4341	0	0	no	3	ok	
50bccac8de9d4d00d15c	NCPPB 2226	ncppb_number	exact_full_identifier	NCPPB 2226	0	0	no	3	ok	
51189b2194e3a9741705	NCPPB 2375	ncppb_number	exact_full_identifier	NCPPB 2375	0	0	no	3	ok	
511bac5805b3447d39e5	NCPPB 4671	ncppb_number	exact_full_identifier	NCPPB 4671	0	0	no	3	ok	
518868b036fdb87e326a	NCPPB 4704	other_references	expected_genus	Co-126-2	1	1	no	0	ok	
51963884a5c64208230b	NCPPB 4468	ncppb_number	exact_full_identifier	NCPPB 4468	1	1	no	1	ok	
51c3e613807b79bc8c59	NCPPB 416	ncppb_number	exact_full_identifier	NCPPB 416	2	2	no	0	ok	
5206b091743d18e4fcf6	NCPPB 2918	other_references	expected_genus	BS469	0	0	no	0	ok	
5240e7b37e286a5e6416	NCPPB 4350	ncppb_number	exact_full_identifier	NCPPB 4350	2	2	no	0	ok	
52431946569ec1506331	NCPPB 1942	ncppb_number	exact_full_identifier	NCPPB 1942	0	0	no	3	ok	
5272350b19ea746ec37e	NCPPB 535	ncppb_number	exact_full_identifier	NCPPB 535	1	1	no	1	ok	
527522c384353d5f9ddf	NCPPB 4634	ncppb_number	exact_full_identifier	NCPPB 4634	1	1	no	1	ok	
527d0ee9bb3c290665fd	NCPPB 3192	ncppb_number	exact_full_identifier	NCPPB 3192	0	0	no	3	ok	
529fefc6305b17b12d57	NCPPB 3061	ncppb_number	exact_full_identifier	NCPPB 3061	0	0	no	3	ok	
52d9509f838f3d53dc3f	NCPPB 347	ncppb_number	exact_full_identifier	NCPPB 347	2	2	no	0	ok	
534a5bb985b921a1500b	NCPPB 1659	other_references	expected_genus	B2404	0	0	no	0	ok	
536279a1a1a1e3565de1	NCPPB 2973	other_references	expected_genus	XC18	0	0	no	0	ok	
536faaba401f4bcd400c	NCPPB 3178	ncppb_number	exact_full_identifier	NCPPB 3178	0	0	no	3	ok	
53868c8f6dce79879d15	ALL_OTHER_PREFIX:CIP	other_references	expected_genus:Xanthomonas	CIP	0	0	no	0	ok	
53b137043bbeaaea49d2	NCPPB 924	other_references	expected_genus	B497	0	0	no	0	ok	
53b57db332f26eb32893	NCPPB 2904	other_references	expected_genus	A736	0	0	no	0	ok	
541df9944df69f9284cb	NCPPB 2935	ncppb_number	exact_full_identifier	NCPPB 2935	0	0	no	3	ok	
543412a038363a9f68f9	NCPPB 3027	ncppb_number	exact_full_identifier	NCPPB 3027	0	0	no	3	ok	
54741f9085fce1f58f67	NCPPB 3173	ncppb_number	exact_full_identifier	NCPPB 3173	0	0	no	3	ok	
54786bf003c426fdd662	NCPPB 2269	ncppb_number	exact_full_identifier	NCPPB 2269	0	0	no	3	ok	
548ca45fd890fa34511e	NCPPB 4392	ncppb_number	exact_full_identifier	NCPPB 4392	2	2	no	0	ok	
54945d6adfb638f7ff6d	NCPPB 4676	ncppb_number	exact_full_identifier	NCPPB 4676	0	0	no	3	ok	
54da778397d2e313711a	NCPPB 2649	ncppb_number	exact_full_identifier	NCPPB 2649	1	1	no	0	ok	
55506c0e4030b5337625	NCPPB 2338	ncppb_number	exact_full_identifier	NCPPB 2338	1	1	no	1	ok	
555a2d554e9e360210e0	NCPPB 205	ncppb_number	exact_full_identifier	NCPPB 205	0	0	no	3	ok	
560b8b32903863c89bb1	NCPPB 3639	other_references	expected_genus	RCIIHXCP2	0	0	no	0	ok	
56785621d2607b3f7f43	ALL_NCPPB	ncppb_number	expected_genus:Pseudomonas	NCPPB	60	60	no	0	ok	
568c3df94877a1668297	NCPPB 2949	ncppb_number	exact_full_identifier	NCPPB 2949	1	1	no	1	ok	
56bbe132e96d281083c4	NCPPB 3754	other_references	expected_genus	XCN 8203	0	0	no	0	ok	
56c67d0e007520150b9f	NCPPB 2864	ncppb_number	exact_full_identifier	NCPPB 2864	1	1	no	1	ok	
56ea4aca73400fd51f07	NCPPB 1785	ncppb_number	exact_full_identifier	NCPPB 1785	0	0	no	3	ok	
572b59afcbfc0bbdb853	NCPPB 2665	ncppb_number	exact_full_identifier	NCPPB 2665	1	1	no	2	ok	
573a36fc43e0f8590713	NCPPB 1648	ncppb_number	exact_full_identifier	NCPPB 1648	0	0	no	3	ok	
57e979691e813bf11697	NCPPB 2573	ncppb_number	exact_full_identifier	NCPPB 2573	0	0	no	3	ok	
580d725adce692b69e6c	NCPPB 1129	ncppb_number	exact_full_identifier	NCPPB 1129	0	0	no	3	ok	
585ee9bfb292ccc1ef53	NCPPB 273	ncppb_number	exact_full_identifier	NCPPB 273	0	0	no	3	ok	
593057a1b6da805ba06a	NCPPB 4613	other_references	expected_genus	NE744	0	0	no	0	ok	
597b005249ad7e2730c4	ALL_OTHER_PREFIX:DSM	other_references	expected_genus:Xanthomonas	DSM	8	8	no	0	ok	
59fac10732891eace578	NCPPB 4323	ncppb_number	exact_full_identifier	NCPPB 4323	0	0	no	3	ok	
5a02661bcb0f21035805	NCPPB 1654	ncppb_number	exact_full_identifier	NCPPB 1654	1	1	no	2	ok	
5a2491b4f6317d7cc3e7	NCPPB 2910	ncppb_number	exact_full_identifier	NCPPB 2910	0	0	no	3	ok	
5a4ed249e870fa0f4e73	NCPPB 2834	other_references	expected_genus	UKP 33	0	0	no	0	ok	
5a5f447aed358b07c125	NCPPB 3207	other_references	expected_genus	B8511	0	0	no	0	ok	
5a9781cea36c2b50a56f	NCPPB 2827	ncppb_number	exact_full_identifier	NCPPB 2827	0	0	no	3	ok	
5b2b0bdcf6162c9957b2	NCPPB 1975	ncppb_number	exact_full_identifier	NCPPB 1975	0	0	no	3	ok	
5b2cfc3c978af98cff25	NCPPB 3582	ncppb_number	exact_full_identifier	NCPPB 3582	1	1	no	1	ok	
5b92a0be27c9e5e7514e	NCPPB 972	ncppb_number	exact_full_identifier	NCPPB 972	1	1	no	1	ok	
5b9741f6247dc4929a86	NCPPB 1160	ncppb_number	exact_full_identifier	NCPPB 1160	0	0	no	3	ok	
5b9e8a3f47b4adc490c6	NCPPB 2044	ncppb_number	exact_full_identifier	NCPPB 2044	0	0	no	3	ok	
5bbeb38084debb380447	NCPPB 3173	other_references	expected_genus	B7343	0	0	no	0	ok	
5bc0addcc7bde98ec1c9	NCPPB 3658	other_references	expected_genus	ISBF 327	0	0	no	0	ok	
5c05ca1a6e2cfeb6b7a5	NCPPB 3651	ncppb_number	exact_full_identifier	NCPPB 3651	0	0	no	3	ok	
5c0a00c82c87990c906c	NCPPB 2376	other_references	expected_genus	XA115	0	0	no	0	ok	
5c317bed0f84180d35f7	NCPPB 4755	ncppb_number	exact_full_identifier	NCPPB 4755	0	0	no	3	ok	
5c5257dbdbc132ea2056	NCPPB 3182	ncppb_number	exact_full_identifier	NCPPB 3182	0	0	no	3	ok	
5c7f5a40b6be201ebbed	NCPPB 2826	ncppb_number	exact_full_identifier	NCPPB 2826	0	0	no	3	ok	
5cb44c8c8a36ad35217c	NCPPB 4324	ncppb_number	exact_full_identifier	NCPPB 4324	0	0	no	3	ok	
5ce016fd360b76ab1f65	NCPPB 2494	other_references	expected_genus	B5017	0	0	no	0	ok	
5daf9823901143521353	NCPPB 1135	other_references	expected_genus	B740B	0	0	no	0	ok	
5e1bdcc213d858a95398	NCPPB 4669	ncppb_number	exact_full_identifier	NCPPB 4669	0	0	no	3	ok	
5e4a03e1fb34ee5b534a	NCPPB 404	ncppb_number	exact_full_identifier	NCPPB 404	0	0	no	3	ok	
5e63a15504eed18b8e0f	NCPPB 3330	other_references	expected_genus	A2087C	0	0	no	0	ok	
5f156424ea8dbae56a86	NCPPB 3568	ncppb_number	exact_full_identifier	NCPPB 3568	0	0	no	3	ok	
5f252ce042b4918c650c	NCPPB 889	ncppb_number	exact_full_identifier	NCPPB 889	1	1	no	1	ok	
5f26858cf094fb17202a	NCPPB 1334	ncppb_number	exact_full_identifier	NCPPB 1334	1	1	no	0	ok	
5f84e8df63a1a10cb0ee	NCPPB 1332	other_references	expected_genus	B1198	0	0	no	0	ok	
5fe9708c2a05fd1db0dd	NCPPB 3716	ncppb_number	exact_full_identifier	NCPPB 3716	0	0	no	3	ok	
60489ebcb438bfb72b55	NCPPB 3761	ncppb_number	exact_full_identifier	NCPPB 3761	1	1	no	1	ok	
606409e9701e552db6bf	NCPPB 1930	ncppb_number	exact_full_identifier	NCPPB 1930	0	0	no	3	ok	
6071c706ee37082c05b6	NCPPB 3582	other_references	expected_genus	X144	0	0	no	0	ok	
608ccfced838506b6300	NCPPB 2930	ncppb_number	exact_full_identifier	NCPPB 2930	1	1	no	1	ok	
6099dd252c4cad9fdaf9	NCPPB 2920	other_references	expected_genus	B5562	0	0	no	0	ok	
60a47889d74726810758	NCPPB 3880	ncppb_number	exact_full_identifier	NCPPB 3880	0	0	no	3	ok	
60db16b820ca50380917	NCPPB 1447	ncppb_number	exact_full_identifier	NCPPB 1447	1	1	no	1	ok	
60f286fe3973932b0c90	NCPPB 1244	ncppb_number	exact_full_identifier	NCPPB 1244	0	0	no	3	ok	
610f706cb027d5d1e8ad	NCPPB 1138	ncppb_number	exact_full_identifier	NCPPB 1138	1	1	no	1	ok	
6142867f94491d8dd6eb	NCPPB 3612	other_references	expected_genus	IIH XCC7	0	0	no	0	ok	
62035ec8318629c8e069	NCPPB 2840	other_references	expected_genus	UKP 852	0	0	no	0	ok	
621d3bf42b62fd40edd5	NCPPB 2654	other_references	expected_genus	C783	0	0	no	0	ok	
62241edfb4616ce76049	NCPPB 4373	ncppb_number	exact_full_identifier	NCPPB 4373	0	0	no	3	ok	
6230e2a5c535e30023ee	NCPPB 3079	other_references	expected_genus	ENA 2154	0	0	no	0	ok	
6242a1c5f8aea9ade2e9	ALL_OTHER_PREFIX:ICMP	other_references	expected_genus:Xanthomonas	ICMP	97	97	no	0	ok	
62607a5ffcc1035c3214	NCPPB 2654	ncppb_number	exact_full_identifier	NCPPB 2654	2	2	no	0	ok	
62d2ae90b4a7bce1ced8	NCPPB 793	other_references	expected_genus	78017	0	0	no	0	ok	
62f81926e43dae77433f	ALL_OTHER_PREFIX:IBSP	other_references	expected_genus:Xanthomonas	IBSP	1	1	no	0	ok	
638344fed458a30da889	NCPPB 4448	other_references	expected_genus	CS283	0	0	no	0	ok	
639abcf2568368eddc0b	NCPPB 4698	ncppb_number	exact_full_identifier	NCPPB 4698	0	0	no	3	ok	
63c7cacbe5448332ec23	NCPPB 4375	other_references	expected_genus	1594	1	1	no	0	ok	
6420269dcad134583615	NCPPB 2297	ncppb_number	exact_full_identifier	NCPPB 2297	0	0	no	3	ok	
64b4cbafeadeba7bc1c4	NCPPB 4384	ncppb_number	exact_full_identifier	NCPPB 4384	0	0	no	3	ok	
64bffc69bdb5031c62a3	NCPPB 887	ncppb_number	exact_full_identifier	NCPPB 887	0	0	no	3	ok	
64d8081af2510a0d290d	NCPPB 701	other_references	expected_genus	77833	0	0	no	0	ok	
64ee2241d49737926e81	NCPPB 2067	ncppb_number	exact_full_identifier	NCPPB 2067	0	0	no	3	ok	
6508b5b6c6a8a3a4c3b0	NCPPB 571	ncppb_number	exact_full_identifier	NCPPB 571	0	0	no	3	ok	
652355ec6fd53c41adbe	NCPPB 536	ncppb_number	exact_full_identifier	NCPPB 536	1	1	no	1	ok	
65760adcf2a49a8bb1fa	NCPPB 2393	other_references	expected_genus	Xl-6-1	0	0	no	0	ok	
659c97865812dafe84e6	NCPPB 2573	other_references	expected_genus	XV-69-10	0	0	no	0	ok	
65a1946f3325f1233a59	NCPPB 4625	ncppb_number	exact_full_identifier	NCPPB 4625	0	0	no	3	ok	
65a8923e7883b91a66ba	NCPPB 3443	ncppb_number	exact_full_identifier	NCPPB 3443	1	1	no	1	ok	
65f62ed2ba56ddb3cd2b	NCPPB 1754	other_references	expected_genus	HACC-179	0	0	no	0	ok	
66251dc5922c6e2613b3	NCPPB 1841	other_references	expected_genus	ENA-265	0	0	no	0	ok	
66356e6521b0ca763df6	NCPPB 1131	other_references	expected_genus	B720	0	0	no	0	ok	
666ec98bef1b3af5609b	NCPPB 3950	ncppb_number	exact_full_identifier	NCPPB 3950	0	0	no	3	ok	
670372f45fa471ab96ed	NCPPB 4374	other_references	expected_genus	1497	0	0	no	0	ok	
672d3d7db0fe4c05a10c	NCPPB 4680	other_references	expected_genus	Xc23	0	0	no	0	ok	
674522ea9ed6b410b26e	NCPPB 2885	other_references	expected_genus	G21.5	1	1	no	0	ok	
677b3faa20f6fae08b6e	NCPPB 3162	ncppb_number	exact_full_identifier	NCPPB 3162	1	1	no	0	ok	
67830d64c210fb414539	NCPPB 1439	ncppb_number	exact_full_identifier	NCPPB 1439	0	0	no	3	ok	
67d78d89f53f123f465c	NCPPB 1326	ncppb_number	exact_full_identifier	NCPPB 1326	1	1	no	1	ok	
67eb301033f6e4033f3b	NCPPB 2665	other_references	expected_genus	IPV-BO 193	0	0	no	0	ok	
682bb9767c7a2fd25172	NCPPB 3656	other_references	expected_genus	CIA 2836	0	0	no	0	ok	
684eba7c0928130eca01	NCPPB 2698	ncppb_number	exact_full_identifier	NCPPB 2698	0	0	no	3	ok	
685a08975cadb37e0398	NCPPB 3652	other_references	expected_genus	UnB-47	0	0	no	0	ok	
68b4024c1b77d4c9f04d	NCPPB 2217	ncppb_number	exact_full_identifier	NCPPB 2217	1	1	no	1	ok	
68b4322b01ddac27ec5e	NCPPB 3382	ncppb_number	exact_full_identifier	NCPPB 3382	0	0	no	3	ok	
68bd7eebf7bbd5537c05	NCPPB 1668	ncppb_number	exact_full_identifier	NCPPB 1668	0	0	no	3	ok	
692198ce0d9c70ff8cc2	NCPPB 1475	other_references	expected_genus	B1479	0	0	no	0	ok	
692464c1854258049a59	NCPPB 3647	other_references	expected_genus	ISBF 273	0	0	no	0	ok	
6942f62380dbfb99f6f9	NCPPB 3026	ncppb_number	exact_full_identifier	NCPPB 3026	0	0	no	3	ok	
69c241343051c991c14a	NCPPB 3655	ncppb_number	exact_full_identifier	NCPPB 3655	0	0	no	3	ok	
69c2f494f743e363d137	NCPPB 2934	other_references	expected_genus	B6141	0	0	no	0	ok	
69c4c671221ec88c0a82	NCPPB 4372	ncppb_number	exact_full_identifier	NCPPB 4372	0	0	no	3	ok	
69c9ace24fc5ad4f19ab	NCPPB 2368	ncppb_number	exact_full_identifier	NCPPB 2368	1	1	no	1	ok	
6a05677b4dee56710056	NCPPB 4719	ncppb_number	exact_full_identifier	NCPPB 4719	0	0	no	3	ok	
6a58d496d83b6066b414	NCPPB 3241	ncppb_number	exact_full_identifier	NCPPB 3241	0	0	no	3	ok	
